county,population,SPC,urban,MidWest,dBenton,southern,Kmart,WalMart,smallstores,dKmart,dWMart,X1,X2,X3,count0,count1,count2,nfirms
1442.00,2.52,8.06,0.39,0.00,5.80,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.19,0,1,0,1
1443.00,3.30,8.55,0.23,0.00,5.95,1.00,0.00,1.00,5.00,0.03,0.03,1.00,0.00,0.20,0,1,0,1
1444.00,3.07,8.12,0.15,0.00,5.99,1.00,0.00,1.00,3.00,0.04,0.06,1.00,0.00,0.13,0,1,0,1
1445.00,2.52,7.85,0.25,0.00,5.97,1.00,0.00,0.00,5.00,0.02,0.02,0.00,0.04,0.19,1,0,0,0
1446.00,3.68,8.24,0.61,0.00,5.90,1.00,0.00,1.00,7.00,0.00,0.00,1.00,0.04,0.26,0,1,0,1
1447.00,3.49,8.42,0.27,0.00,5.63,1.00,0.00,1.00,5.00,0.03,0.03,1.00,0.00,0.16,0,1,0,1
1448.00,3.82,8.43,0.30,0.00,6.15,1.00,0.00,1.00,8.00,0.10,0.10,1.00,0.04,0.10,0,1,0,1
1449.00,2.47,7.34,0.00,0.00,6.15,1.00,0.00,0.00,5.00,0.06,0.06,0.00,0.03,0.13,1,0,0,0
1450.00,3.64,8.64,0.48,0.00,6.04,1.00,0.00,1.00,11.00,0.03,0.03,1.00,0.00,0.12,0,1,0,1
1451.00,3.21,8.01,0.16,0.00,5.80,1.00,0.00,1.00,3.00,0.00,0.05,1.00,0.00,0.29,0,1,0,1
1452.00,3.19,8.18,0.24,0.00,5.84,1.00,0.00,1.00,5.00,0.00,0.04,1.00,0.08,0.39,0,1,0,1
1453.00,2.29,7.94,0.37,0.00,5.59,1.00,0.00,0.00,4.00,0.02,0.02,0.00,0.00,0.27,1,0,0,0
1455.00,3.22,8.26,0.30,0.00,5.95,1.00,0.00,1.00,7.00,0.00,0.04,1.00,0.00,0.19,0,1,0,1
1456.00,1.89,7.78,0.00,0.00,5.73,1.00,0.00,0.00,3.00,0.06,0.06,0.00,0.07,0.07,1,0,0,0
1457.00,3.23,8.21,0.16,0.00,5.98,1.00,0.00,1.00,7.00,0.03,0.07,1.00,0.02,0.12,0,1,0,1
1458.00,2.72,7.29,0.00,0.00,6.00,1.00,0.00,0.00,4.00,0.00,0.03,0.00,0.03,0.13,1,0,0,0
1459.00,2.55,8.04,0.21,0.00,6.18,1.00,0.00,0.00,5.00,0.10,0.10,0.00,0.03,0.10,1,0,0,0
1460.00,3.54,8.26,0.64,0.00,5.64,1.00,0.00,1.00,9.00,0.03,0.03,1.00,0.00,0.17,0,1,0,1
1461.00,2.70,7.30,0.20,0.00,5.65,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.24,1,0,0,0
1462.00,3.16,8.67,0.31,0.00,5.60,1.00,0.00,1.00,3.00,0.09,0.09,1.00,0.00,0.16,0,1,0,1
1463.00,3.04,8.06,0.21,0.00,5.77,1.00,0.00,1.00,6.00,0.00,0.03,1.00,0.05,0.33,0,1,0,1
1464.00,2.92,8.03,0.00,0.00,5.88,1.00,0.00,1.00,5.00,0.03,0.05,1.00,0.09,0.33,0,1,0,1
1465.00,2.09,8.47,0.40,0.00,5.51,1.00,0.00,0.00,1.00,0.06,0.06,0.00,0.00,0.25,1,0,0,0
1466.00,3.16,8.20,0.24,0.00,5.78,1.00,0.00,1.00,4.00,0.00,0.04,1.00,0.03,0.32,0,1,0,1
1467.00,2.66,7.80,0.00,0.00,6.07,1.00,0.00,0.00,4.00,0.03,0.03,0.00,0.00,0.22,1,0,0,0
1468.00,3.90,8.66,0.62,0.00,5.82,1.00,1.00,1.00,7.00,0.04,0.04,0.00,0.03,0.05,0,0,1,2
1470.00,3.00,8.25,0.24,0.00,6.12,1.00,0.00,1.00,7.00,0.02,0.02,1.00,0.04,0.04,0,1,0,1
1471.00,2.35,7.83,0.00,0.00,5.83,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.02,0.30,1,0,0,0
1472.00,2.22,7.65,0.00,0.00,5.98,1.00,0.00,0.00,3.00,0.02,0.02,0.00,0.05,0.16,1,0,0,0
1473.00,2.96,8.11,0.25,0.00,5.92,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.02,0.23,0,1,0,1
1474.00,2.51,7.64,0.20,0.00,5.71,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.25,1,0,0,0
1475.00,3.23,8.48,0.53,0.00,5.80,1.00,1.00,0.00,7.00,0.05,0.07,0.00,0.03,0.07,0,1,0,1
1476.00,3.19,8.66,0.67,1.00,5.64,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.09,0,1,0,1
1477.00,2.73,8.17,0.40,1.00,5.54,0.00,0.00,1.00,1.00,0.05,0.05,1.00,0.00,0.12,0,1,0,1
1478.00,1.96,8.56,0.00,1.00,5.67,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.02,0.12,1,0,0,0
1479.00,3.16,8.39,0.58,1.00,5.48,0.00,0.00,1.00,2.00,0.03,0.03,1.00,0.00,0.16,0,1,0,1
1480.00,3.49,8.49,0.26,1.00,3.56,0.00,0.00,1.00,6.00,0.07,0.07,1.00,0.00,0.19,0,1,0,1
1481.00,2.48,8.32,0.35,1.00,4.39,0.00,0.00,1.00,2.00,0.05,0.05,1.00,0.00,0.18,0,1,0,1
1482.00,2.76,8.08,0.23,1.00,4.89,0.00,0.00,1.00,1.00,0.00,0.04,1.00,0.00,0.14,0,1,0,1
1483.00,2.81,8.22,0.00,1.00,4.98,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.03,0.25,0,1,0,1
1484.00,2.44,7.70,0.00,1.00,5.50,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.13,0.29,1,0,0,0
1487.00,3.70,8.79,0.47,1.00,5.37,0.00,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.21,0,0,1,2
1488.00,2.17,7.50,0.00,1.00,5.44,0.00,0.00,0.00,1.00,0.07,0.07,0.00,0.00,0.22,1,0,0,0
1489.00,3.61,8.16,0.38,1.00,5.37,0.00,0.00,1.00,3.00,0.08,0.08,1.00,0.00,0.11,0,1,0,1
1490.00,3.50,9.01,0.09,1.00,4.96,0.00,0.00,1.00,4.00,0.02,0.02,1.00,0.04,0.23,0,1,0,1
1491.00,4.19,9.11,0.68,1.00,5.57,0.00,1.00,1.00,8.00,0.00,0.00,0.00,0.07,0.23,0,0,1,2
1492.00,2.32,7.70,0.35,1.00,5.38,0.00,0.00,0.00,2.00,0.02,0.02,0.00,0.02,0.24,1,0,0,0
1493.00,1.84,7.47,0.00,1.00,5.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.14,1,0,0,0
1495.00,2.57,8.11,0.27,1.00,4.59,0.00,0.00,0.00,4.00,0.05,0.05,0.00,0.00,0.20,1,0,0,0
1496.00,2.18,8.13,0.00,1.00,5.44,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.19,1,0,0,0
1497.00,3.85,8.10,0.49,1.00,4.30,0.00,0.00,1.00,3.00,0.05,0.05,1.00,0.00,0.26,0,1,0,1
1498.00,2.02,8.21,0.00,1.00,5.75,0.00,0.00,0.00,3.00,0.02,0.02,0.00,0.02,0.16,1,0,0,0
1500.00,2.93,8.37,0.22,1.00,5.42,0.00,0.00,1.00,2.00,0.17,0.17,1.00,0.00,0.11,0,1,0,1
1502.00,2.78,8.23,0.49,1.00,5.25,0.00,0.00,1.00,1.00,0.06,0.06,1.00,0.04,0.19,0,1,0,1
1503.00,3.09,8.76,0.19,1.00,5.29,0.00,0.00,1.00,6.00,0.02,0.05,1.00,0.04,0.17,0,1,0,1
1504.00,2.07,7.41,0.00,1.00,4.37,0.00,0.00,0.00,1.00,0.06,0.06,0.00,0.00,0.23,1,0,0,0
1505.00,2.71,8.12,0.17,1.00,4.74,0.00,0.00,1.00,1.00,0.03,0.03,1.00,0.04,0.27,0,1,0,1
1506.00,2.05,7.59,0.00,1.00,5.53,0.00,0.00,0.00,1.00,0.02,0.02,0.00,0.00,0.17,1,0,0,0
1507.00,2.40,7.84,0.33,1.00,5.51,0.00,0.00,0.00,1.00,0.06,0.06,0.00,0.00,0.19,1,0,0,0
1508.00,2.65,8.45,0.34,1.00,5.17,0.00,0.00,1.00,3.00,0.00,0.00,1.00,0.04,0.16,0,1,0,1
1509.00,2.51,7.77,0.22,1.00,4.66,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.22,0,1,0,1
1510.00,3.49,8.49,0.50,1.00,5.45,0.00,0.00,1.00,4.00,0.02,0.02,1.00,0.03,0.27,0,1,0,1
1512.00,2.70,8.25,0.34,1.00,5.35,0.00,0.00,1.00,4.00,0.02,0.07,1.00,0.02,0.14,0,1,0,1
1513.00,1.93,8.22,0.00,1.00,5.59,0.00,0.00,0.00,1.00,0.02,0.02,0.00,0.00,0.14,1,0,0,0
1515.00,2.32,8.30,0.59,1.00,5.57,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.11,1,0,0,0
1516.00,2.13,8.83,0.29,1.00,5.63,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.06,0,1,0,1
1517.00,3.05,8.56,0.54,1.00,4.97,0.00,0.00,1.00,5.00,0.00,0.03,1.00,0.03,0.20,0,1,0,1
1518.00,2.15,7.40,0.00,1.00,4.81,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.23,1,0,0,0
1519.00,1.73,8.38,0.00,1.00,5.58,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.17,1,0,0,0
1520.00,2.28,7.37,0.38,1.00,5.36,0.00,0.00,0.00,3.00,0.06,0.06,0.00,0.02,0.21,1,0,0,0
1521.00,3.57,8.73,0.27,1.00,4.91,0.00,0.00,1.00,9.00,0.00,0.00,1.00,0.00,0.16,0,1,0,1
1522.00,2.40,8.07,0.25,1.00,5.35,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.20,1,0,0,0
1526.00,3.85,8.08,0.51,1.00,5.13,0.00,0.00,1.00,4.00,0.03,0.06,1.00,0.04,0.22,0,1,0,1
1528.00,3.42,8.78,0.36,1.00,4.86,0.00,1.00,1.00,3.00,0.02,0.02,0.00,0.02,0.28,0,0,1,2
1529.00,3.48,8.26,0.41,1.00,5.25,0.00,0.00,1.00,7.00,0.06,0.08,1.00,0.03,0.17,0,1,0,1
1530.00,3.49,8.55,0.39,1.00,4.07,0.00,0.00,1.00,5.00,0.07,0.07,1.00,0.00,0.15,0,1,0,1
1531.00,2.32,7.97,0.00,1.00,5.68,0.00,0.00,0.00,3.00,0.03,0.03,0.00,0.00,0.12,1,0,0,0
1532.00,3.56,8.33,0.21,1.00,5.56,0.00,0.00,1.00,3.00,0.09,0.11,1.00,0.00,0.17,0,1,0,1
1533.00,2.63,8.19,0.32,1.00,5.53,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.13,0,1,0,1
1534.00,2.66,8.79,0.62,1.00,5.49,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.13,0,1,0,1
1535.00,2.98,7.87,0.00,1.00,3.01,0.00,0.00,0.00,5.00,0.10,0.10,0.00,0.00,0.24,1,0,0,0
1536.00,2.73,8.16,0.33,1.00,5.56,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.13,0,1,0,1
1537.00,2.44,8.14,0.35,1.00,5.44,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.03,0.20,0,1,0,1
1538.00,2.12,7.76,0.00,1.00,5.20,0.00,0.00,0.00,3.00,0.03,0.05,0.00,0.05,0.24,1,0,0,0
1539.00,3.32,8.81,0.75,1.00,5.63,0.00,0.00,1.00,6.00,0.04,0.04,1.00,0.00,0.09,0,1,0,1
1541.00,3.12,8.66,0.23,1.00,5.10,0.00,0.00,1.00,1.00,0.05,0.05,1.00,0.05,0.22,0,1,0,1
1542.00,2.60,8.38,0.63,1.00,5.63,0.00,0.00,1.00,3.00,0.00,0.00,1.00,0.10,0.15,0,1,0,1
1543.00,2.58,8.54,0.49,1.00,5.21,0.00,0.00,0.00,3.00,0.09,0.09,0.00,0.03,0.25,1,0,0,0
1544.00,2.20,8.09,0.00,1.00,5.52,0.00,0.00,0.00,3.00,0.03,0.03,0.00,0.00,0.19,1,0,0,0
1545.00,2.47,8.28,0.00,1.00,5.46,0.00,0.00,0.00,3.00,0.04,0.07,0.00,0.00,0.22,1,0,0,0
1546.00,2.89,8.52,0.00,1.00,5.09,0.00,0.00,1.00,3.00,0.05,0.05,1.00,0.03,0.20,0,1,0,1
1547.00,3.02,8.39,0.38,1.00,5.55,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.05,0.29,1,0,0,0
1548.00,3.88,8.23,0.35,1.00,3.68,0.00,0.00,1.00,7.00,0.07,0.07,1.00,0.00,0.18,0,1,0,1
1549.00,3.04,8.25,0.53,1.00,5.64,0.00,0.00,1.00,3.00,0.02,0.02,1.00,0.02,0.09,0,1,0,1
1550.00,2.30,8.18,0.20,1.00,5.08,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.12,0,1,0,1
1551.00,2.52,8.43,0.00,1.00,5.29,0.00,0.00,0.00,2.00,0.07,0.09,0.00,0.02,0.21,1,0,0,0
1552.00,2.27,7.85,0.00,1.00,4.64,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.27,1,0,0,0
1553.00,3.07,8.23,0.65,1.00,5.52,0.00,0.00,1.00,5.00,0.00,0.00,1.00,0.02,0.34,0,1,0,1
1554.00,2.86,8.71,0.43,1.00,5.57,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.10,0.26,0,1,0,1
1555.00,3.61,8.70,0.62,1.00,5.16,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.23,0,0,1,2
1556.00,3.64,8.72,0.52,1.00,5.15,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.02,0.21,0,0,1,2
1557.00,2.78,8.11,0.50,1.00,5.59,0.00,0.00,1.00,3.00,0.04,0.04,1.00,0.00,0.18,0,1,0,1
1558.00,4.23,8.57,0.80,1.00,5.36,0.00,0.00,0.00,6.00,0.29,0.29,0.00,0.00,0.12,1,0,0,0
1559.00,3.23,8.32,0.32,1.00,4.61,0.00,0.00,1.00,5.00,0.04,0.04,1.00,0.02,0.19,0,1,0,1
1560.00,3.63,7.99,0.51,1.00,5.03,0.00,0.00,1.00,5.00,0.02,0.02,1.00,0.09,0.25,0,1,0,1
1561.00,1.60,7.71,0.00,1.00,5.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.13,1,0,0,0
1562.00,2.17,7.41,0.02,1.00,5.58,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.18,1,0,0,0
1563.00,3.18,8.61,0.48,1.00,5.46,0.00,0.00,1.00,2.00,0.03,0.03,1.00,0.00,0.13,0,1,0,1
1564.00,3.15,7.99,0.29,1.00,5.34,0.00,0.00,1.00,1.00,0.12,0.12,1.00,0.00,0.15,0,1,0,1
1565.00,1.90,7.49,0.00,1.00,5.27,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.16,1,0,0,0
1566.00,2.63,8.03,0.00,1.00,5.25,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.04,0.24,1,0,0,0
1568.00,2.21,7.97,0.00,1.00,4.79,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.22,1,0,0,0
1569.00,2.84,8.01,0.24,1.00,5.52,0.00,0.00,0.00,1.00,0.06,0.06,0.00,0.04,0.31,1,0,0,0
1570.00,4.00,8.52,0.59,1.00,5.45,0.00,0.00,1.00,5.00,0.03,0.03,1.00,0.00,0.21,0,1,0,1
1572.00,3.13,8.26,0.53,1.00,5.31,0.00,0.00,1.00,2.00,0.02,0.02,1.00,0.03,0.19,0,1,0,1
1575.00,3.70,8.61,0.62,1.00,5.58,0.00,1.00,0.00,10.00,0.00,0.00,0.00,0.04,0.17,0,1,0,1
1576.00,2.10,7.29,0.00,1.00,5.12,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.12,1,0,0,0
1577.00,1.91,7.85,0.00,1.00,5.59,0.00,0.00,0.00,2.00,0.02,0.02,0.00,0.00,0.16,1,0,0,0
1578.00,3.39,8.55,0.30,1.00,5.49,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.10,0.23,0,1,0,1
1579.00,3.28,8.06,0.00,1.00,3.95,0.00,0.00,0.00,2.00,0.03,0.03,0.00,0.00,0.27,1,0,0,0
1580.00,1.91,8.06,0.00,1.00,5.62,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.18,1,0,0,0
1581.00,3.53,9.00,0.50,1.00,4.27,0.00,0.00,1.00,6.00,0.02,0.02,1.00,0.00,0.24,0,1,0,1
1582.00,3.11,8.25,0.01,1.00,4.97,0.00,0.00,1.00,6.00,0.00,0.00,1.00,0.05,0.19,0,1,0,1
1583.00,2.96,8.44,0.42,1.00,4.65,0.00,0.00,1.00,3.00,0.02,0.02,1.00,0.00,0.16,0,1,0,1
1584.00,3.16,8.51,0.22,1.00,5.48,0.00,0.00,1.00,2.00,0.08,0.12,1.00,0.00,0.17,0,1,0,1
1585.00,3.12,7.93,0.20,1.00,5.38,0.00,0.00,1.00,1.00,0.04,0.07,1.00,0.00,0.17,0,1,0,1
1586.00,2.55,7.93,0.00,1.00,5.38,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.06,0.15,0,1,0,1
1587.00,3.35,8.07,0.19,1.00,4.61,0.00,0.00,1.00,2.00,0.04,0.04,1.00,0.03,0.23,0,1,0,1
1589.00,2.97,8.34,0.25,1.00,4.77,0.00,0.00,1.00,5.00,0.02,0.02,1.00,0.04,0.25,0,1,0,1
1591.00,2.19,8.48,0.47,1.00,7.04,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1592.00,2.53,7.93,0.28,1.00,6.84,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1593.00,1.97,7.89,0.00,1.00,7.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1595.00,2.25,7.68,0.00,1.00,6.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1598.00,1.66,8.29,0.00,1.00,7.05,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1599.00,2.49,8.67,0.83,1.00,6.81,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1601.00,2.20,8.48,0.68,1.00,6.84,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1602.00,2.30,8.03,0.66,1.00,7.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.06,0.04,1,0,0,0
1604.00,2.52,8.41,0.54,1.00,6.98,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1606.00,4.11,8.89,0.57,1.00,6.99,0.00,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1608.00,2.54,8.16,0.58,1.00,7.15,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1611.00,2.86,8.52,0.62,1.00,7.06,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1612.00,2.29,7.03,0.00,1.00,7.04,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1614.00,3.24,8.26,0.16,1.00,7.15,0.00,0.00,1.00,2.00,0.05,0.05,1.00,0.00,0.00,0,1,0,1
1615.00,3.98,8.73,0.69,1.00,7.08,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1617.00,2.93,8.02,0.23,1.00,7.22,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1619.00,1.93,7.71,0.00,1.00,7.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
1624.00,2.78,8.29,0.53,1.00,6.96,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1626.00,1.59,8.28,0.00,1.00,6.98,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1627.00,1.86,8.52,0.43,1.00,7.11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1629.00,1.95,7.24,0.70,1.00,7.09,0.00,0.00,0.00,2.00,0.02,0.02,0.00,0.03,0.03,1,0,0,0
1631.00,3.54,8.08,0.17,1.00,7.11,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
1632.00,2.32,8.54,0.54,1.00,6.86,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
1633.00,2.41,8.00,0.59,1.00,6.90,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1634.00,2.32,7.86,0.00,1.00,6.85,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1635.00,2.32,7.61,0.00,1.00,7.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.02,1,0,0,0
1637.00,3.54,8.71,0.88,1.00,7.06,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
1638.00,2.06,8.24,0.00,1.00,6.92,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1640.00,1.84,8.51,0.00,1.00,7.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1641.00,1.57,8.05,0.57,1.00,7.11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1643.00,2.12,8.29,0.43,1.00,6.95,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1648.00,3.39,8.71,0.77,1.00,5.91,0.00,1.00,1.00,6.00,0.00,0.00,0.00,0.07,0.07,0,0,1,2
1649.00,2.00,8.39,0.00,1.00,6.11,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.03,1,0,0,0
1653.00,1.86,8.68,0.00,1.00,6.05,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.07,1,0,0,0
1654.00,2.56,8.55,0.73,1.00,6.43,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.02,0.02,0,1,0,1
1657.00,3.69,8.86,0.65,1.00,6.01,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.06,0.09,0,0,1,2
1658.00,2.07,8.26,0.00,1.00,5.98,0.00,0.00,0.00,1.00,0.05,0.05,0.00,0.00,0.09,1,0,0,0
1659.00,2.15,7.43,0.29,1.00,5.92,0.00,0.00,0.00,1.00,0.03,0.03,0.00,0.00,0.13,1,0,0,0
1660.00,3.17,7.99,0.29,1.00,5.81,0.00,0.00,0.00,4.00,0.17,0.17,0.00,0.00,0.00,1,0,0,0
1661.00,2.28,8.29,0.00,1.00,6.13,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.03,0.06,1,0,0,0
1663.00,1.86,8.68,0.45,1.00,6.34,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1664.00,2.26,10.66,0.62,1.00,6.36,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.03,1,0,0,0
1665.00,1.96,8.25,0.00,1.00,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,1,0,0,0
1666.00,2.35,8.41,0.51,1.00,5.97,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.14,1,0,0,0
1667.00,2.30,8.71,0.34,1.00,6.01,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.12,1,0,0,0
1668.00,2.49,8.34,0.30,1.00,6.12,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.03,1,0,0,0
1669.00,2.92,8.16,0.78,1.00,6.08,0.00,0.00,1.00,2.00,0.04,0.04,1.00,0.00,0.03,0,1,0,1
1670.00,2.19,8.64,0.60,1.00,6.47,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
1671.00,3.14,8.51,0.73,1.00,6.07,0.00,0.00,1.00,7.00,0.00,0.00,1.00,0.03,0.03,0,1,0,1
1673.00,1.85,7.75,0.00,1.00,6.11,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.11,1,0,0,0
1674.00,3.56,9.05,0.71,1.00,5.95,0.00,0.00,1.00,5.00,0.05,0.05,1.00,0.00,0.02,0,1,0,1
1677.00,1.93,7.92,0.00,1.00,5.83,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.02,0.12,1,0,0,0
1680.00,1.69,8.75,0.00,1.00,6.01,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.05,1,0,0,0
1681.00,3.13,8.55,0.56,1.00,5.71,0.00,1.00,0.00,3.00,0.03,0.03,0.00,0.00,0.09,0,1,0,1
1687.00,3.94,9.08,0.84,1.00,5.96,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.08,0.10,0,0,1,2
1688.00,2.25,7.88,0.44,1.00,5.92,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.07,0.13,1,0,0,0
1692.00,2.50,8.54,0.32,1.00,6.19,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
1694.00,1.86,7.79,0.00,1.00,6.01,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.09,0.09,1,0,0,0
1695.00,2.13,8.41,0.52,1.00,5.73,0.00,0.00,1.00,3.00,0.02,0.02,1.00,0.04,0.04,0,1,0,1
1697.00,1.90,7.72,0.42,1.00,5.95,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.11,0.11,1,0,0,0
1698.00,2.15,8.86,0.51,1.00,6.26,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.02,1,0,0,0
1701.00,2.24,8.32,0.00,1.00,6.17,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.03,1,0,0,0
1703.00,3.51,8.67,0.70,1.00,6.17,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,1
1707.00,3.55,9.06,0.70,1.00,6.05,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.04,0,1,0,1
1708.00,2.10,7.78,0.40,1.00,5.97,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.09,1,0,0,0
1709.00,1.69,7.92,0.00,1.00,6.39,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.05,0.03,1,0,0,0
1711.00,2.06,8.32,0.46,1.00,5.68,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.02,0.05,1,0,0,0
1712.00,1.67,8.53,0.00,1.00,5.82,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.05,1,0,0,0
1713.00,2.68,8.47,0.46,1.00,5.75,0.00,0.00,0.00,1.00,0.09,0.09,0.00,0.03,0.00,1,0,0,0
1716.00,2.30,8.54,0.58,1.00,5.99,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.05,0.09,1,0,0,0
1717.00,2.07,8.18,0.00,1.00,6.10,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.06,1,0,0,0
1718.00,3.42,8.69,0.66,1.00,6.00,0.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.08,0,1,0,1
